name,founded_year,country_code,state_code,zip_code,city,address1,address2,raised_amount
Webbynode,2008,USA,FL,,"Miami, FL",,,500000.0
WEBCARGO,2003,CAN,,H4Z 1G8,Montreal,"800 Place Victoria, 26th Floor",,0
WebCast-TV,2005,USA,FL,34787,Winter Garden,13303 Lake Butler Blvd,,0
WebCastle Technologies,2009,IND,,6820250,Cochin,Webcastle Technologies,"B&B Building,Room No.09,",0
Webchutney,,IND,,110030,New Delhi,"7, Keher Singh Estate, level 1, Westend Marg, Lane -2",Said-ul-Ajaib,0
WebCollage,1999,USA,NY,10018,New York,"462 Seventh Avenue, 9th Floor",,17598940.0
Webcom,1996,DNK,,2960,Rungsted Kyst,Valler?d Banevej 1,stuen,0
Webconverger,2007,GBR,,,,,,0
WebCorp,2007,USA,CA,94506,Danville,,,0
WEBCRAFT.IN,2004,IND,,110035,"DELHI,INDIA","384,Rampura ",Lawrence Road,0
webcrossing,,USA,,94111,San Francisco,1 Embarcadero Center,,0
Webcruzer,,HKG,,,Hong Kong,8th Floor Henley Building,"5 Queen's Road, Central",0
WebDev,1996,ITA,,,Florence,Via Mannelli 81,,0
Webdistortion,,GBR,,BT97DU,Belfast,4 Lorne Street,,0
WebDNA Software Corporation,2008,USA,WI,53703,Madison,100 South Baldwin,,0
WebEquity,1985,USA,NV,68102,Omaha,1314 Douglas Street,Suite 1000,0
WebEvents,,GBR,,HG3 1RZ,Harrogate,1 Cardale Park,,446000.0
WebEx,,USA,CA,95054,Santa Clara,3979 Freedom Circle,,0
WebFeathers,,USA,CA,96073,Palo Cedro,21788 Mel Mar Dr.,,0
WebFilings,2008,USA,CA,94040,Mountain View,1451 Grant Road,,8090000.0
WebFM,2000,AUS,,2570,Camden,21 Mitchell St,,0
WebFreedom,2006,NZL,,3204,Hamilton,40 Harwood Street,,0
Webfusion,1997,USA,DC,20008,"Washington, DC",3311 Porter Street NW,,0
Webgains,2004,GBR,,WC2B 5LX,London,Dragon Court,27 - 29 Macklin Street,0
Webgains UK,2004,GBR,,WC2B 5LX,London,Dragon Court,27-29 Macklin Street,0
WebGem Network,2008,USA,CA,90277,Redondo Beach,116 S. Catalina Ave,Suite 119,0
WebGen Systems,,USA,MA,02142,Cambridge,41 Linskey Way,,9500000.0
Webgiftr,,USA,CA,90272,Pacific Palisades,15332 Antioch Street #203,,0
Webgineers,2001,USA,CA,92606,Irvine,481 Duranzo Aisle,,0
WebGravity,2003,USA,CO,80228,Lakewood,12081 W. Alameda Pkwy,ST #424,0
Webguru-India,,IND,,700091,Kolkata,"Y8, Block - EP, Sector V",Salt Lake,0
WebHostingBuzz.com,2002,USA,DE,19809,Wilmington,"501 Silverside Rd, Suite 105",,0
Webile,2009,BRA,,88137-270 ,Palho?a - Santa Catarina,Cidade Universit?ria Pedra Branca,,0
WebinarHero,,USA,CA,,Mission Viejo,,,0
Webing,1997,ITA,,00193,Rome,"Via E. Q. Visconti, 77",,0
Webinito Networks,2009,IND,,380015,"Ahmedabad, Gujarat, India",Sandesh Press Road,Vastrapur,0
WEBITO MARKETING GROUP,2008,KOR,,,Seoul,,,0
Webjam,2006,GBR,,W1T 2NS,London,48 Charlotte Street,,2000000.0
Webkinz,2005,CAN,,L4L 3T2,Woodbridge,One Pearce Road,,0
Webklipper,2010,IND,,400097,Mumbai,"#505, Sankalp 3","Film City Road, Goregaon East",0
WebLayers,2002,USA,MA,02140,Cambridge,125 Cambridge Park Drive,,10000000.0
Webligo,2003,USA,CA,91101,Pasadena,16 N. Marengo Blvd,Suite 700,0
Weblistit,2009,USA,CA,94538,Fremont,"39210 State Street, Suite 220",,0
Weblocal,2008,USA,CA,,Los Angeles,,,0
Weblogs,2003,USA,VA,20166,Dulles,22010 Broderick Dr.,Creative Center 1,0
Weblogs SL,2005,ESP,,28004,Madrid,"Plaza de Alonso Mart?nez 7, 1? Dcha.",,0
WebLookOn,2008,AUT,,1190,Wien,Unterer Schreiberweg 24,,0
Weblords,2007,HUN,,1025,Budapest,Ferenchegyi str. 11.,,0
webloyalty.com,,USA,CT,06851,Norwalk,"101 Merritt 7, Fourth Floor",,0
WebMarketing Group,2000,GBR,,,Harrogate,1 Cardale Park,,825800.0
Webmaster Studio,1997,USA,NY,10020,New York ,"Rockefeller Center,1230 Avenue of the Americas,7th Floor",,0
WebMD,,USA,NY,10011,New York,111 8th Ave,7th Floor,0
webme,2007,DEU,,91054,Erlangen,Richard-Wagner-Stra?e 2,,0
WebMediaBrands,1998,USA,NY,10016,New York,475 Park Avenue South,4th Floor,0
WebMedic,2007,NLD,,2628 EB,Delft,Kanaalweg 1,,0
WebMetrics,1999,USA,CA,92121,San Diego,9444 Waples,Suite 300,0
WebMetro,,USA,CA,91773,San Dimas,160 East Via Verde Ave.,,0
WebMindtree,2004,IND,,24,Chennai (Tamilnadu),"#29/16, 2nd Street ","Shakthi Nagar, Kodambakkam,",0
Webmoblink,2009,USA,FL,33186,Miami,14221 Sw 120th Street,Suite 118,0
WebMynd,2008,USA,CA,,San Francisco,,,604400.0
WEBNESS,2006,ROM,,300218,Timisoara,B-dul 16 Decembrie nr. 35,,0
Webnet Creatives,2006,IND,,201301,Noida,"C-220, Sec-63",,0
Webnetix,,NLD,,2222 ,Katwijk,Ambachtsweg 25c,,0
Webnode,2008,CZE,,616 00,Brno,U vodarny 2,,1200000.0
WebNotes,2007,USA,MA,02142,Cambridge,100 Memorial Drive,Suite 11-21C,245000.0
WEBO,1999,USA,FL,33134,Miami,51 SW 42nd Ave,,0
WEbook,2007,USA,NY,10016,New York,307 Fifth Avenue,Floor 7,5000000.0
Weborama,1998,FRA,,75 019,Paris,15 rue Clavel Cedex,,0
WebOrigination - Louisville SEO & Web Design,2001,USA,KY,40299,Louisville,2151 Watterson Trail,,0
WebpageFX,2006,USA,PA,17013,Carlisle,453 Lincoln Street,Suite 101,0
Webpass,,USA,CA,94109,San Francisco,851 Van Ness Ave,Suite 2,0
WebPencil.com,1999,USA,NV,89119,Las Vegas,"289 Pilot Rd, Ste B",,0
WebproLeads,,USA,MN,55101,St. Paul,413 Wacouta St,Suite 140,0
Webpulser,2005,FRA,,59100,Roubaix,14 rue du coq fran?ais,,0
WebPurify,2007,USA,CA,,Los Angeles,,,0
WebRanking,1998,ITA,,42015,Correggio (Reggio Emilia),"via Asioli, 3",,0
Webrazzi,2006,TUR,,34724,Istanbul,Egemen Sok. Nur Apt. No:4/1 D:1 ,Kalamis,0
Webreakstuff,2005,PRT,,3030-163,Coimbra,Rua Camara Pestana,"N.39, L.1",0
WebRidesTV,2006,USA,CA,90232,Culver City,8500 Steller Dr. Suite 7,,0
Webriq,2008,SGP,,,Singapore,8 Cross Street,,0
WebriQ Europe,2008,BEL,,2340,Beerse,"Gierleseweg, 14",,0
Webroot Software,1997,USA,CO,80301,Boulder,2560 55th Street,,108000000.0
Webropol,,GBR,,,Coventry,University of Warwick Science Park,,0
Webs,2001,USA,MD,20910,Silver Spring,,,23000000.0
Websalad,2006,AUS,,2000,Sydney,Level 2,2 Barrack Street,0
WebScience,2007,IRL,,08,Dublin,Newmarket House,Newmarket Square,0
Websense,1994,USA,CA,92121,San Diego,10240 Sorrento Valley Rd,,18000000.0
WebServius,2008,USA,WA,,Seattle,,,0
Webshots,,USA,CA,94065,Redwood City,"555 Twin Dolphin Drive, #620",,0
Website Consultants,2009,USA,FL,34134,Bonita Springs,27499 Riverview Center Boulevard,Suite 228,0
Website Promotion,2001,USA,SD,57103,Sioux Falls,916 S. Marday,,0
Website Technology Services,2006,USA,GA,30338,Dunwoody,"1854 Independence Square, Suite C",,0
WebsiteJudge,2007,NLD,,,,,,0
Websiteprojects,2001,BEL,,1000,Brussels ,"Rue D'Egmont, 15 ",,0
WebSketch,,USA,CA,95054,Santa Clara,,,0
Webslug,2007,AUS,,,Sydney,,,0
WebSpace 4 Rent,1997,USA,FL,32255-1588,JACKSONVILLE,PO BOX 551588,,0
Webspy,1997,AUS,,WA 6005,Perth,20 Kings Park Road,2nd Floor,644000.0
WebStarts,2007,USA,FL,33511,Brandon ,235 W. Brandon Blvd.,Suite 252,0
Webstrong,2008,IRL,,,Dublin 1,NCI Research and Business Centre,"Mayor Street, IFSC",0
Websupport,2002,SVK,,84104,Bratislava,Stare Grunty 12,,0
"Websystems, inc",2001,CAN,,G2K1M1,Quebec,"6655, Pierre-Bertrand, suite 240",,0
Webteilchen,2009,DEU,,10779,Berlin,Greifswalder Str. 4,,0
WebTiger Search Marketing,2007,USA,IL,60603,Chicago,17 E Monroe St,,0
Webtimedesign,,GBR,,GU22 0LH,Wokng,11 Hale End,Hook Heath,0
Webtogs,2008,GBR,,,Gillingham,,,0
Webtrade,1998,IRL,,Dublin 14,Dublin,Unit F5B Nutgrove Office Park,Rathfarnham,0
Webtrekk,2003,DEU,,10245,Berlin,76-78 Boxhagener Stra?e,,0
Webtrends,1993,USA,OR,97204,Portland,851 SW 6th Ave.,Suite 1600,0
Webtronic,2005,ITA,,52100,Arezzo,"via Ubaldo Pasqui, 12",,0
Webtyde Internet Marketing,2001,USA,LA,70124,New Orleans,73 N. Park Place,,0
Webvan,,USA,CA,,Foster City,,,0
Webvanta,2007,USA,CA,95472,Sebastopol,"708 Gravenstein Hwy. North, ",#162 ,1192000.0
WebVet,2007,USA,NY,10028,New York,"435 E. 79th St., #6A",,0
WebVisible,2001,USA,CA,92617,Irvine,"121 Innovation Drive,",Suite 100 ,37000000.0
WebVoice,2007,RUS,,195027,Saint-Petersburg,Sverdlovskaya nab. 44,office 802,0
Webwag,2006,FRA,,33310,Lormont,"25, Bvd Odilon Redon",,0
WebXiom,2009,USA,NJ,08103,Camden,200 Federal Str. #218,,0
Webzzle,2008,USA,CA,94310,Palo Alto,,,0
WeCanDo.BIZ,2008,GBR,,EC1V 4PY,London,,,0
Wedding Channel,,USA,CA,90017,Los Angeles,700 South Flower ,Suite 600,0
Wedding Republic,2008,CAN,,K2P2L2,Ottawa,18 Nepean Street,Suite 703,0
Wedding Wire,,USA,MD,20814 ,Bethesda,7101 Wisconsin Ave,Suite 1100,0
Weddingdates,2008,IRL,,,Cork,CIT Campus,Bishopstown,0
WeddingWire,2009,ZAF,,4001,Durban,39 Cato Road,Glenwood,0
WeddingWire Inc,2006,USA,MD,20814,Bethesda,7101 Wisconsin Ave,Suite 1100,5500000.0
WeddingZone.ie Weddings Ireland,2009,IRL,,,Dublin,Dublin,,0
Weddzilla.com,2008,USA,VA,22102,McLean,1616 Anderson Rd,,0
Wedge Networks,,CAN,,T2L 2K7,Calgary,"238, 3553-31 Street NW",,800000.0
Wedgenius,2006,USA,WI,53150,Milwaukee,1 Main street,,0
Wedia,1981,FRA,,75020,Paris,62 Boulevard Davout,,1950000.0
WeDoCreative,2006,GBR,,SW1H 9ET,London,"51, Petty France",,0
Wee Web,,USA,NY,,New York,,,270000.0
wee.am,2010,USA,IN,46201,Indianapolis,,,0
Weebiz,2009,PRT,,2410-134,Leiria,Rua Miguel Torga n? 137,,0
Weebly,,USA,CA,94111,San Francisco,447 Battery St #250,,670000.0
Weecast,2009,FRA,,83000,Toulon,195 rue Jean Jaures,,0
Weedle,2008,IRL,,,Co. Dublin,"Block 9, Blackrock Business Park",Blackrock,4000000.0
Weedle.com,2009,USA,CA,,,Palo Alto,,4000000.0
weegoh,2008,ARG,,,Buenos Aires,Av. Belgrano 634,,0
weeloop,,FRA,,44700,Orvault,15 ter rue de Provence,,0
Weeno Media,2006,IRL,,,,,,0
Weepii.com,2008,PRI,,00920,San Juan,274 Ave. De Diego,,0
WeeWorld,1998,USA,MA,01742,Concord,45 Walden Street,Unit 1G3,15500000.0
WEEZEVENT ,2007,FRA,,93130,Noisy-le-Sec,6 rue Gracchus Babeuf,,0
WeFi,,USA,VA,22033,Fairfax,12587 Fair Lakes Circle,Suite 252,0
Wefinda,2009,GBR,,SE1 7TP,London,9th Floor,89 Albert Embankment,0
WeFollow,2009,ATG,,f,f,f,f,0
WeGame,,USA,,,,,,3500000.0
Wegame dk,,SWE,,DK-2300, Copenhagen,STURLASGADE 12C ,,0
WeGif Limited,2007,USA,OH,44107,Lakewood,,,0
Wego.com,2005,SGP,,188024,Singapore,230 Victoria Street,#04-01 Bugis Junction Towers,0
Wegora,2008,USA,DC,20001,Washington ,"300 Massachusetts Ave., NW",Suite 705,0
Weightview,,USA,NY,11598,Woodmere,33 wyckoff place,,0
Weinstock Consulting,2004,USA,CA,92025,Escondido,20713 Viento Valle,,0
Weird N' Odd,2009,USA,TX,79701,Midland,2600 W. Cuthbert Ave,,0
WeKix,,ISR,,52572,Ramat Gan ,22 He?amal Street,,0
Welcome-to-Russia,,RUS,,,Moscow,"Ulitsa Obraztsova, 14",,0
WeLike LLC,2008,USA,CA,94041,Mountain View,,,0
Well of Change,,CAN,,M2J 4V6,"Toronto, Ontario",250 Consumers Road,Suite 704,0
Well.ca,2008,CAN,,N1H 4J4,"Guelph, Ontario",85 Norfolk Street,Suite 100,1100000.0
WellAWARE Systems,2000,USA,VA,22903 ,Charlottesville,770 Harris Street ,Suite 104B,7500000.0
Wellcore,2007,USA,CA,95134,San Jose,2870 Zanker Road,Suite 130,2000000.0
Wellesley Media,2008,USA,MA,02482,Wellesley,Wellesley Media,PO BOX 812584,0
WellGen,,USA,NJ,08902,North Brunswick,675 US Highway One,,9500000.0
Wellhire,2007,USA,DC,20016,Washington,,,0
Wellknown.as,2009,USA,CA,94107,San Francisco,,,0
Wellocities,,CAN,,,"Toronto, Ontario",,,0
Wells Drew,1885,USA,FL,32207,Jacksonville,3414 Galilee Road,,0
Wellsphere,,USA,CA,94402,San Mateo,1730 S. El Camino Real Suite 600,,3000000.0
Welltok,2009,USA,CT,06443,Madison,6 Samson Rock Drive,Suite 2E,2500000.0
Wellwrittenwords,2000,USA,NC,27606,,,,0
Welocalize,1997,USA,MD,21701,Frederick,241 East 4th St.,,0
"Welsh, Carson, Anderson & Stowe",1979,USA,NY,10022-6815,New York,320 Park Avenue,Suite 2500,0
Wemind,2006,DNK,,DK-1456,Copenhagen,"Vestergade 12A, 3.",,0
WeMix,,USA,NJ,08260,Wildood,101 E Cresse,,0
Wendover,,USA,PA,19082,Upper Darby,130 S. State Road,,0
Wengo,2005,FRA,,75008,Paris,12 rue de Penthi?vre,,0
WeoGeo,2006,USA,OR,97209,Portland,2828 SW Corbett Ave,Suite 135,0
Weole Energy,,FRA,,75019,PARIS, 7bis rue Riquet,,0
WePay,,USA,CA,94301,Palo Alto,"444 High St, Suite 230",,9150000.0
WePC,2008,USA,CA,94110,San Francisco,C/O Federated Media,2 Harrison Street  7th Floor,0
WePlay,,USA,NY,10011,New York ,c/o MLB.com,"75 Ninth Ave., 5th Floor",12970000.0
Weplug,2007,FRA,,75015,Paris,,,0
WEPPO,2009,DEU,,20251,Hamburg,Christoph-Probst-Weg 3,,0
Wer Liefert Was,1932,DEU,,20537,Hamburg,Normannenweg 16-20,,0
Werkadoo,2009,USA,TX,77041,Houston,6340 N. Eldridge Parkway,,200000.0
Wesabe,2005,USA,CA,94104,San Francisco,"400 Montgomery St, Suite 900",,4700000.0
Wesco Distribution,,USA,PA,15219,Pittsburgh,Suite 700,225 West Station Square Drive,0
WeSellYourSite,2005,CAN,,M5P3L1,Toronto,2020 Bathurst St.,Suite #4,0
WeShow,2007,USA,NY,10017,New York,,,5000000.0
weSRCH,2007,USA,CA,95054,Santa Clara,"2880 Lakeside Drive, Suite 350",,0
West Wireless Health Institute,,USA,CA,92037,La Jolla,10350 North Torrey Pines Road,,25000000.0
West-Age Web Services,1991,USA,CA,92081,Vista, 1611-A South Melrose Drive,#389 ,0
Western Digital,1970,USA,CA, 92630,Lake Forest,20511 Lake Forest Drive,,0
Westward Strategy & Design Group,2007,USA,NV,89436,Sparks,4868 Sparks Blvd.,Suite 100,0
Westwood Ventures,,USA,NY,10001,New York,1140 Broadway,1502,0
WeTheCitizens,2005,USA,GA,30326,Atlanta,3384 Peachtree Road,Suite 605,0
Wetoku,2009,KOR,,135-080,Seoul,627-1 Yeoksam-dong Gangnam-Gu,,0
Wetpaint,2005,USA,WA,98104,Seattle,710 - 2nd Avenue,Suite 1100,39750000.0
WeTxt,2007,USA,NY,10011,New York,330 W. 15th St.,Suite 4B,0
Wevebob,1999,IRL,,,"Maynooth, Co. Kildare.",,,0
Wevio,1998,IND,,500034,Hyderabad,"Plot No 47, Vittal Rao Nagar",Madhapur,0
Wevod,2006,FRA,,75006,Paris,97 rue du Cherche Midi,,0
Weymouth Design,1973,USA,MA,02210,Boston,332 Congress Street,,0
Wezz Interactive,2002,NLD,,1019 AS,Amsterdam,Panamalaan 3P,,0
Whale Communications,1998,USA,NJ,07024,Fort Lee,400 Kelby Street ,"One Parker Plaza, 15th Floor",6500000.0
Whaleback Systems,2004,USA,NH,03801,Portsmouth,2 International Place,Suite 150,12357216.0
WhaleShark Media,2009,USA,TX,78704,Austin,515 S Congress,Suite 700,32000000.0
Wharton Website Design and Marketing,,USA,AR,72653,Mountain Home,1417 Cresswell Drive,,0
What Cheer,2006,USA,NE,68102,Omaha,1111 N 13th Street,,0
"What Spot Now, Inc.",,USA,OR,,Portland,,,0
What They Like,2007,USA,CA,94107,San Francisco,221 King Street,Suite 222,990000.0
Whatafind.com,2008,GBR,,,London,,,0
WhatClinic.com,2006,IRL,,D2,Dublin,Courtyard Offices,44 Westland Row,0
Whatever,,BEL,,1435,Mont-Saint-Guibert,Rue Fond Cattelain 5,,0
Whatidlove,2007,GBR,,BS8 9BA,Bristol,,,0
whatjobsite,2006,GBR,,,London,,,0
WhatPoll?,2009,GBR,,,London,,,0
WhatsFun.com Inc.,2009,USA,VA,20190,Reston,11654 Plaza America Drive #765,,0
Whatsonwhen,1999,GBR,,E1 6QL,London,91 Brick Lane,,0
WhatsOpen,,USA,CA,,,,,100000.0
WhatsUp Gold,,USA,MA,02421,Lexington,10 Maguire Road,Suite 220,0
whatusersdo,2008,GBR,,NE61 9JZ,"Ashington, Northumberland",Wansbeck Enterprise Centre,Lintonville Parkway,0
WhatYah!,2006,AUS,,6001,Perth,"Perth, Australia",,0
Wheelhouse,2009,USA,CA,,Palo Alto,,,0
WheelsTV,,USA,MA,01720,Acton ,289 Great Road,,0
When I Work,2005,USA,MN,55130,St. Paul,533 Phalen Boulevard,,0
WhenToManage ,2005,USA,MI,48103,48103,2232 S. Main Street #405,,0
Where,2004,USA,MA,02114,Boston,"77 North Washington Street, 3rd Floor",,18500000.0
Where I've Been ,2007,USA,IL,60647,Chicago,1927 N Milwaukee ,,1750000.0
Where's Your Duck Been,2010,GBR,,AL2 1EZ,St Albans,39 Reed Close,London Colney,0
where2.0,2009,JPN,,176-0004,Tokyo,Samurai House 7-66-2 Kotakechou,Nerima-ku,0
Whereismyboss,2007,IND,,,,,,0
whereIstand.com,,USA,NY,10012,New York,580 Broadway,Suite 904,300000.0
WhereMark,2009,USA,VA,,Falls Church,,,0
WhereNet,1997,USA,CA,95050,Santa Clara,2858 De La Cruz Boulevard,,5000000.0
Whereonearth,1995,GBR,,WC2H 8AD,London,125 Shaftesbury Avenue,5th Floor,0
wheresbest,2008,GBR,,,,,,0
WhereverTV,2006,USA,PA,15230,Pittsburgh,,,150000.0
WHI Solution,,USA,NY,10573,Rye Brook,5 International Drive,Suite 210,17880000.0
Which Web Design Company,2006,GBR,,,London,,,0
Whinot,2009,USA,VA,,Charlottesville,,,0
"WhippleHill, Inc.",1998,USA,NH,03110,Bedford,436 South River Road,,0
Whirlpool,,USA,MI,49022,Benton Harbor,2000 N. M-63,,19330000.0
Whiskey Media,2007,USA,CA,94965,Sausalito,1001 Bridgeway,#226,4000000.0
whistleBox,,USA,NY,11211,Brooklyn,80 North 7th Street,,2300000.0
White Bear Yard,2009,GBR,,EC1R 5DF,London,"2nd Floor, White Bear Yard",144a Clerkenwell Road,0
White Cat Media DBA SheFinds Media,2004,USA,NY,10023,New York,33 Riverside Dr.,Suite 5E,1300000.0
White Electronic Designs,,USA,AZ,85034,Phoenix,3601 E. University Drive,,0
White Fuse Media,2008,GBR,,NW10 6RB,London,"Suite 1.3, Chandelier Building",8 Scrubs Lane,0
White House Business Solutions ,1999,IND,,600003,Chennai,"1096, EVR Periyar Road, ",,0
White Label Dating,,GBR,,SL4 1LD,Windsor,Global Personals Limited,1 High Street,0
White Rabbit Express,2004,JPN,,175-0092,Tokyo,6-13-3-202 Akatsuka,Itabashiku,0
White Rock Networks,1999,USA,TX,75080,Richardson,1301 West President George Bush Freeway,,15500000.0
White Sharks Designs,2008,IND,,160022,Mohali,Top Floor,SCF 43 Phase 9,0
White Sky,,USA,CA,94402 ,San Mateo,"1825 S. Grant St., Suite 250",,19025002.0
White Wall Web,2003,ZAF,,8000,Cape Town,"2nd Floor, The Avalon Building","Hope Street, Gardens",0
WhiteBlox,,USA,TX,77380,Woodland,1201 Lake Woodlands Drive,Suite 4016,0
Whiteboard Accelerator,2009,USA,CA,94063,Redwood City,Jefferson Avenue,Suite 100,0
Whitecap Canada,1997,CAN,,M2J 5C1,Toronto,200 Yorkland Blvd.,Suite 920,0
Whitecap Lead Generation,2006,USA,CA,94122,San Francisco,320 Judah St. Suite 9A,,0
WhiteCloud Digital Solutions,1999,GBR,,NW5 1TL,London,"Unit 800, Highgate Studios",53-79 Highgate Road,0
WhiteFence,2000,USA,TX,77056-5411,Houston,5333 Westheimer Road Suite 1000,,14000000.0
WhiteHat Security,2001,USA,CA,95054,Santa Clara,3003 Bunker Hill Lane,Suite 220,10900000.0
WhiteHedge Technologies,,USA,NJ,08830,Iselin,101 Berkley Blvd,,0
Whitehouse Business Solutions,1999,IND,,600003,Chennai,"1096, EVR Periyar Road,",,0
Whitenoise Networks,,USA,CA,94122,San Francisco,1290 12 Ave. #3,,0
WhitePages.com,1997,USA,WA,98101,Seattle,1301 Fifth Ave,Suite 1600,45000000.0
WHITES Systems Online Shoppe,2006,IND,,682016,"Kochi, Kerala State","II Floor, Karakkat Buildings",Ravipuram road,0
Whitevector,,FIN,,FI-00100,Helsinki,"Pursimiehenkatu 26-30 B, 4th floor",,0
Whitfield Solar,,GBR,,,,,,0
whl.travel,2006,HKG,,1000,Central,1206 New Victory House,93-103 Wing Lok Street,0
Who Works Around You,2007,SGP,,338800,Singapore,"280a, Lavender St",,50000.0
Who-Sells-it.com,2006,CHE,,,Herisau,,,50000.0
WHObyYOU,2008,USA,NY,10038,New York,31 Perry Street,4th Floor,150000.0
WhoDoYouKnowAt,2008,USA,TX,75201,Dallas,325 N. St. Paul,Suite 3500,800000.0
Whois,2007,SGP,,,Singapore,82 Genting Lane,#03-08,600000.0
Whole Foods Market,1978,USA,TX,78703-4677,Austin,550 Bowie Street,,0
Whole Travel,2006,USA,CA,94301,Palo Alto,514 Bryant Street,,0
Wholesale Global Services,,GBR,,TW4 5BQ,"Hounslow, Greater London",WGS House,38 Munster Avenue,0
Wholesumlife,2010,USA,CA,,Pacifica,,,0
Whoop,2008,USA,GA,30305,Atlanta,15 Piedmont Center,Suite P-120,0
Whoopee Games,2009,AUS,,,Melbourne,,,0
whos.amung.us,2007,CAN,,T2T3Y1,Calgary,,,0
WhoSay,2010,USA,NY,12583,Tivoli,PO Box 347,,2075011.0
WhosRich.me,2009,EST,,,Tallinn,,,0
Whotheman,2007,CAN,,L4H0P6,Vaughan,"6175 Hwy 7, Suite 5",,0
Why Hasn't He?,2008,USA,NY,10019,New York City,601 W. 57th Street,,0
Why Spam Me,,USA,TX,78727,Austin,,,0
WhyCommunicate?,,GBR,,N12 7HY,London,Studio 1A,Sussex Ring,0
whynotad,,USA,CA,90210,,33 James Pl,,0
whynotonline.com,2008,LKA,,10400,Moratuwa,"1C, Charles De Soyza Place",Idama,0
WhyPark,2006,CYM,,KY1-1003,Grand Cayman,PO Box 10314,"Regatta Office Park, Windward One, West Bay Road",230000.0
Whyville,,USA,,,,,,0
Wi-Chi,2008,USA,OR,97062,Tualatin,7646 SW Mohawk Street,,7000000.0
Wi-Not,2008,GRC,,55132,Thessaloniki,Solonos 33,,0
Wibbitz,2009,ISR,,,Tel-Aviv,,,0
WiChorus,2005,USA,CA,95134,San Jose, 3590 N. 1st Street,Suite 300,41500000.0
Wichro,2007,USA,CA,94107 ,San Francisco,340 Brannan St. Suite 104,,0
WideAngle Metrics,2009,USA,CA,95416,Boyes Hot Springs,PO Box 1438,,100000.0
Widearea Systems,,USA,MD,21701,Frederick,201A Broadway Street,,0
Widemile,,USA,WA,98101,Seattle,1325 Fourth Avenue,Suite 1600,9500000.0
WideOrbit,1999,USA,CA,94105,San Francisco,2 Harrison Street,Suite 600,34500000.0
Wideout Technology Services,2005,PHL,,1634,Taguig,10th Flr. Commerce & Industry Plaza,"1030 Campus Drive, McKinley Hill Town Center",0
WidePoint,1996,USA,IL,60181,Oakbrook Terrace,Midwest Office Center,18W100 22nd Street Suite 104,0
WiderThan,,USA,,,,,,0
WideTag,2008,USA,CA,94063,Redwood City,370 Convention Way,,0
Widetail,2010,PRT,,4200,Porto,UPTEC - Rua do Actor da Silva,,0
Widevine,1998,USA,WA,98164,Seattle,901 Fifth Ave,Suite 3400,66300000.0
Widevine Technologies,1999,USA,WA,98164,Seattle,901 5th Avenue,Suite 3400,31000000.0
Widgadget,2008,ESP,,08008,Barcelona,184 rossello at 1,,0
Widgetbox,2006,USA,CA,94111,San Francisco,,,14500000.0
WidgetLaboratory,2007,USA,IL,60647,Chicago,2121 N. Campbell Ave.,Suite 100,0
Widgetlabs,2007,DEU,,50670,K?ln,Im Mediapark 4d,,0
WidgetWorld,,USA,NH,03841,Hampstead, 428 University Ave,,0
WIDIP,2005,FRA,,38000,Grenoble,44 rue Lesdigui?res,,61000.0
wiebia,2007,BOL,,0,la paz,"20 de octubre Av. #2315, la paz - bolivia",,0
Wifi.com,,USA,WA,,Seattle,,,0
WiFilez,2002,USA,NY,10014,New York,108 Charles St.,,0
WifiRents,2007,USA,CA,95819,Sacramento,"97 Aiken Way, Suite D",,0
Wigadoo,2007,GBR,,SE1 1EN,London,11 Marshalsea Road,,0
Wiggio,2008,USA,MA,,Cambridge,,,2550000.0
Wiggle,1999,GBR,,PO6 3TU,Portsmouth,3 Optima,Northarbour Spur,0
Wigix,2007,USA,,,,,,5340000.0
Wijng,2008,AUT,,8010,Graz,,,0
Wikeez,2008,LBN,,,Beirut,"3rd Floor, Feghali Building",Al Salam School Street,250000.0
Wikia,2004,USA,CA,94017,San Francisco,,,14000000.0
Wikibon,2007,USA,MA,01752,Marlborough ,4 Mount Royal Ave,Suite 220,500000.0
Wikidot,2007,POL,,87-100,Torun,Plac Sw. Katarzyny 9,,0
wikiHow,2005,USA,CA,94025,Menlo Park,1010 El Camino Real,Suite 325,0
WikiMart.ru,,RUS,,,,,,5000000.0
Wikimedia Foundation,2003,USA,CA,94107-8350,San Francisco,P.O. Box 78350,,11200000.0
Wikinvest,,USA,,,San Francisco,,,2500000.0
Wikio,2006,LUX,,,,,,0
WikiPic,2009,GBR,,,Manchester,,Burnage,0
WikiPock,,FRA,,75017,Paris,91 avenue de Clichy,,0
WikiWorldBook,,GBR,,OX2 7JQ,Oxford,287 ? 291 Banbury Road,,0
WikiYou,,USA,NY,10001,New York,"134 W. 29th St, 5th Floor",,0
Wild Brain,1994,USA,CA,90212,Los Angeles,9150 Wilshire Ave,Suite 100,30000000.0
Wild Dog Productions,1997,ZAF,,1962,Gauteng,1680 Windsor Road,Henely On Klip,0
